Price,Close,High,Low,Open,Volume
Ticker,AMAT,AMAT,AMAT,AMAT,AMAT
Date,,,,,
2004-06-24,13.774262428283691,14.05894465938985,13.752363259629456,13.803459927542892,24453300
2004-06-25,14.066234588623047,14.117331220960322,13.76695312012288,13.818049752460157,22942900
2004-06-28,13.759668350219727,14.168443245271828,13.737769173022528,14.15384379380703,23535600
2004-06-29,14.329022407531738,14.350921568487587,13.774257586109785,13.832653956379426,36574600
2004-06-30,14.321724891662598,14.475014850208588,14.248729076616204,14.31442517093002,29866500
2004-07-01,13.869155883789062,14.25603283861021,13.664767822175667,14.175737280069274,30867500
2004-07-02,13.504179000854492,13.759663746894196,13.44578260681226,13.759663746894196,23890700
2004-07-06,13.146502494812012,13.314391973845252,12.971313291610366,13.277894745283252,31000500
2004-07-07,13.263294219970703,13.489580081696811,13.09540475457004,13.10270447814571,20292800
2004-07-08,13.416582107543945,13.628269880780667,13.139199617118942,13.175696836921285,29331700
2004-07-09,13.6209716796875,13.693967519724765,13.394685828623837,13.511478615771525,21824400
2004-07-12,13.270589828491211,13.285189271115433,13.037004315621578,13.234091221930656,34470200
2004-07-13,13.088104248046875,13.328989542514249,12.956712016104703,13.277892872821143,30913100
2004-07-14,12.277849197387695,12.77421907566391,12.139157286156543,12.533333857356851,67117200
2004-07-15,12.248653411865234,12.526035880671333,12.168357863822603,12.372745898713127,34662000
2004-07-16,12.153757095336914,12.55523339950854,12.153757095336914,12.518734794249612,28945100
2004-07-19,12.241357803344727,12.409247285411912,12.146462779720633,12.248657527645046,25972800
2004-07-20,12.599034309387207,12.613633756097892,12.16836037738112,12.234056495299328,29985100
2004-07-21,12.131857872009277,12.701222123088757,12.080759830764345,12.693922402910909,37066300
2004-07-22,12.358147621154785,12.416544009165381,11.993169848018635,12.131861791648692,34272900
2004-07-23,11.9420747756958,12.314352321032517,11.920175605165442,12.21215758417074,21592300
2004-07-26,11.825279235839844,12.066164486571267,11.715784800914998,11.91287311304423,25846100
2004-07-27,11.810683250427246,11.94207549698557,11.606295156638746,11.847180477902343,28977400
2004-07-28,11.577095985412598,11.730386694819659,11.394607078791806,11.635492379840056,34279600
2004-07-29,12.015068054199219,12.131862226688275,11.737685549272088,11.75228499486819,36023400
2004-07-30,12.387347221374512,12.460343066846384,12.036968833845464,12.073467452721374,36268000
2004-08-02,12.45304012298584,12.547935115245478,12.248653479250477,12.25595320113811,24919400
2004-08-03,12.007767677307129,12.460339275420571,11.993168234199077,12.453039553866544,25346200
2004-08-04,12.4092435836792,12.482239412627358,12.109961938043424,12.139159434254907,33202600
2004-08-05,12.26325511932373,12.686629366740668,12.26325511932373,12.431145987309755,34343200
2004-08-06,11.920175552368164,12.299752819533763,11.839879986392393,12.058867513886344,29588100
2004-08-09,12.051565170288086,12.12456099691611,11.7960804732298,12.029666004615802,24444900
2004-08-10,12.336246490478516,12.3435462118532,12.073463482387364,12.117260418355974,23309900
2004-08-11,11.869075775146484,11.942071598547487,11.606291367814682,11.90557299070722,39812900
2004-08-12,11.394604682922363,11.883675601663448,11.321609553306217,11.693887011609855,34516000
2004-08-13,11.41650676727295,11.496801639222209,11.212118681354891,11.482202191882363,25704900
2004-08-16,11.41650676727295,11.708489448810191,11.409207043603026,11.467603440682481,29313200
2004-08-17,11.730389595031738,11.861781863048806,11.598998023154778,11.686592636452787,50081500
2004-08-18,11.796083450317383,11.905576521753408,11.46760353986933,11.584396335038418,67429700
2004-08-19,11.591694831848145,11.825281093602346,11.460302603120152,11.723086364436242,31951100
2004-08-20,11.693888664245605,11.796081999378613,11.431104211298136,11.533298242571028,25214800
2004-08-23,11.83988094329834,12.007771812296705,11.723088142774262,11.75958676311304,26420900
2004-08-24,11.628193855285645,11.94207501100611,11.562497734679969,11.934775287352155,32141500
2004-08-25,11.869075775146484,11.890974939850643,11.540595962121495,11.613591089382735,31906800
2004-08-26,11.664687156677246,11.825278238473354,11.613590500571014,11.774180190087664,29187400
2004-08-27,11.9420747756958,12.036968396767561,11.701189468981443,11.847179762344142,30783000
2004-08-30,11.671989440917969,11.963971391554988,11.671989440917969,11.905575001427584,19866900
2004-08-31,11.59899616241455,11.715788265269042,11.372709592257744,11.67929103768826,29403600
2004-09-01,11.715788841247559,11.91287722134512,11.526000881621052,11.562498807136159,29043700
2004-09-02,11.920175552368164,11.927475275845952,11.628193574656125,11.686589970198533,20894200
2004-09-03,11.460297584533691,11.752280109829208,11.401901218702507,11.56249157280806,35831900
2004-09-07,11.452999114990234,11.63548795216824,11.263211253391257,11.613589486625987,35459200
2004-09-08,11.526000022888184,11.744986863523406,11.31431290604013,11.33621138126166,29979900
2004-09-09,11.963970184326172,12.066164900946955,11.6135918789168,11.650089793098562,39225800
2004-09-10,12.336246490478516,12.43114147606991,11.869075460734697,11.956669332671918,30079300
2004-09-13,12.423848152160645,12.672033237580932,12.35815201823879,12.489544286082497,42256000
2004-09-14,12.569832801818848,12.650128349748682,12.365446159495024,12.372745881332243,34461000
2004-09-15,12.241357803344727,12.460343963234095,12.182961401222226,12.431146458312869,28793500
2004-09-16,12.248653411865234,12.46033977632365,12.20485508078039,12.248653411865234,21775600
2004-09-17,12.336246490478516,12.372745097351935,12.146457911575217,12.307048997259274,30399500
2004-09-20,12.839917182922363,12.920212732367096,12.248653625748293,12.255953347723233,38280900
2004-09-21,12.869120597839355,12.985914810879601,12.672033582982014,12.891019773836948,35730200
2004-09-22,12.48953628540039,12.810715631851348,12.409240752647992,12.745019540013807,31539600
2004-09-23,12.526039123535156,12.642831918772039,12.380047433349082,12.496841620865906,26011500
2004-09-24,12.153757095336914,12.664726430726462,12.153757095336914,12.577131170384465,35706700
2004-09-27,11.978572845458984,12.255956789279582,11.920176445540964,12.058868417451261,24463000
2004-09-28,11.832576751708984,12.02236532897381,11.679286781002476,12.007767278629963,34463300
2004-09-29,11.956671714782715,12.109963109632115,11.86177810256529,11.905575047259505,33679300
2004-09-30,12.036965370178223,12.2778506163241,11.978568989060422,11.978568989060422,30755500
2004-10-01,12.628233909606934,12.679331981587902,12.270555759420759,12.336251888259048,34105900
2004-10-04,12.526039123535156,12.912916127932293,12.51143967606056,12.861819454051151,36253300
2004-10-05,12.650137901306152,12.701234600467957,12.445749712378301,12.533345048284703,33521300
2004-10-06,12.584433555603027,12.60633272339451,12.387345222318848,12.584433555603027,30577300
2004-10-07,12.526039123535156,12.686628868915884,12.467642725916715,12.496841620865906,26978500
2004-10-08,11.832576751708984,12.365445269224626,11.693886223625805,12.358145547912962,62499000
2004-10-11,11.89098072052002,11.920178228706751,11.496803917897603,11.832582919586146,30017500
2004-10-12,11.796083450317383,11.869079295368048,11.650092456356022,11.693890102614416,36732900
2004-10-13,11.963970184326172,12.277851271693592,11.87637630411364,12.204855443330066,41538000
2004-10-14,11.460297584533691,11.803376755896595,11.423799681854304,11.744980390065411,40786200
2004-10-15,11.460297584533691,11.642786401791042,11.438399121381895,11.547892133280468,21630500
2004-10-18,11.577095985412598,11.606294182626327,11.307012487150619,11.438404722682366,27201000
2004-10-19,11.59899616241455,11.832581064263525,11.518700591000849,11.737687437185503,30257300
2004-10-20,11.766883850097656,11.825280237272446,11.431103579632842,11.540597327690458,30455800
2004-10-21,11.956671714782715,11.9931703289277,11.774182820897096,11.847178656907298,37913000
2004-10-22,11.650092124938965,12.124563711990772,11.61359420345191,12.088065094363767,35394300
2004-10-25,11.591694831848145,11.76688470219877,11.380007738975209,11.45300288015973,33587100
2004-10-26,11.452999114990234,11.598990741644375,11.372704277242192,11.591691021083735,35244500
2004-10-27,11.78148365020752,11.810682544265779,11.416506524298613,11.496801394538979,44277700
2004-10-28,11.825279235839844,11.985868938900936,11.68658730594006,11.810679792212587,38123400
2004-10-29,11.75228214263916,11.869074894503347,11.606290506669211,11.817978239597693,32979300
2004-11-01,11.671989440917969,11.781482498371881,11.650090968655164,11.686588886519761,27148600
2004-11-02,11.861773490905762,11.971266506212123,11.58439039650475,11.591690116495737,44442200
2004-11-03,11.766883850097656,12.175658560321189,11.679288573195624,12.117262173146399,50507900
2004-11-04,11.854479789733887,11.861779513431129,11.525999880897633,11.533299604594875,40196100
2004-11-05,11.88367748260498,12.058866656780314,11.803381922336364,12.036967487903475,32863600
2004-11-08,11.963970184326172,12.088062674860277,11.82527964194306,11.832577971727751,34997900
2004-11-09,11.949374198913574,12.000470869920434,11.810682240266477,11.97857169994041,27977900
2004-11-10,11.650092124938965,11.869078957721342,11.620893926977311,11.810682561798034,37710300
2004-11-11,11.73768424987793,11.774181467548079,11.613591760607967,11.73768424987793,26953800
2004-11-12,11.803380966186523,11.839878185744952,11.569795419541347,11.752284301892852,35652000
2004-11-15,12.248653411865234,12.29975007251797,11.825279290668822,11.869076229474084,42708100
2004-11-16,12.234055519104004,12.307051354552977,12.066166072167196,12.241355241876876,30433100
2004-11-17,12.657427787780762,12.788819993345474,12.33624699554253,12.42384226334552,68993500
2004-11-18,12.883719444274902,12.956715301896553,12.044270562326375,12.175662827589308,97077200
2004-11-19,12.401942253112793,12.803418564119221,12.372744760688017,12.75232051588682,48941100
2004-11-22,12.482240676879883,12.555236513221358,12.336249004196933,12.416544563400533,36526800
2004-11-23,12.336246490478516,12.57713172672511,12.328946769103833,12.445739526539787,30838700
2004-11-24,12.380045890808105,12.496840063772495,12.299751724262283,12.431143950602424,27050600
2004-11-26,12.401942253112793,12.43844085899308,12.27055005650267,12.343545875983787,8238200
2004-11-29,12.365447998046875,12.591733839527581,12.299751884023479,12.489540503171092,25518500
2004-11-30,12.146456718444824,12.416540813660149,12.146456718444824,12.372743881993653,34899500
2004-12-01,12.934808731079102,12.985906776793614,12.314347776761823,12.343545267747874,58372900
2004-12-02,12.77421760559082,13.11729609149188,12.759618165608844,12.839913693230482,43496200
2004-12-03,13.058903694152832,13.380084510009032,13.029706197591167,13.226794520431087,54018200
2004-12-06,13.037012100219727,13.124606023709763,12.898320097033473,13.037012100219727,28335500
2004-12-07,12.818014144897461,13.285186464211703,12.759617779018079,13.066199047954631,30871800
2004-12-08,12.606337547302246,12.76692732905148,12.518742234897045,12.745028152880115,31056800
2004-12-09,12.518741607666016,12.701230556443306,12.248658743152532,12.394649066806252,36920100
2004-12-10,12.431147575378418,12.664733204858477,12.380049500684501,12.39464895059705,27810800
2004-12-13,12.526039123535156,12.606334692365492,12.445743554704821,12.562536349941704,20703500
2004-12-14,12.71582317352295,12.83991564770043,12.613629862651885,12.628227912576724,28699700
2004-12-15,12.745016098022461,12.810712172117746,12.642822823775989,12.7158186163573,26372800
2004-12-16,12.460339546203613,12.766920896737602,12.321647618222164,12.657427855606796,36100800
2004-12-17,12.292452812194824,12.526038388970425,12.255955587928584,12.372748376316386,32217200
2004-12-20,12.234055519104004,12.431143857132303,12.073465794940068,12.321649407818965,28953000
2004-12-21,12.307051658630371,12.445742217902394,12.234055821377849,12.307051658630371,30533100
2004-12-22,12.401942253112793,12.518735007370802,12.33624615480773,12.45303890906574,28390100
2004-12-23,12.431147575378418,12.453045357967063,12.31435476063839,12.380049500684501,13689400
2004-12-27,12.270551681518555,12.482239446820127,12.241354185227092,12.431142784100338,15541000
2004-12-28,12.350848197937012,12.416544310076018,12.219455973658999,12.277852363084811,20885400
2004-12-29,12.431147575378418,12.518741490293353,12.270556410900747,12.270556410900747,16285500
2004-12-30,12.438444137573242,12.555236922616011,12.40924524517264,12.416544968272792,13506800
2004-12-31,12.482240676879883,12.518737898910732,12.416544563400533,12.482240676879883,11325700
2005-01-03,12.277849197387695,12.635527164432757,12.270549476556646,12.555233019849997,33196000
2005-01-04,12.044267654418945,12.387346292445287,11.817981803477311,12.343549345358484,48021000
2005-01-05,11.83988094329834,12.088065992482004,11.75958676311304,11.978572916025684,37914800
2005-01-06,11.75228214263916,11.94937043351476,11.71578353750696,11.898272386329682,36949300
2005-01-07,11.78878402709961,11.97127294823824,11.715788180188161,11.81798292277618,38288700
2005-01-10,11.803380966186523,11.942072906611978,11.723085412422364,11.759584024260473,34517800
2005-01-11,11.78878402709961,11.883679045768485,11.679290952872426,11.730387628026447,42774000
2005-01-12,12.066164016723633,12.234053435060861,11.88367515532764,12.044264852135486,60368200
2005-01-13,11.861773490905762,12.044262313842774,11.759580195590388,12.02236315386981,42228900
2005-01-14,12.066164016723633,12.226753713531478,11.890974876857022,11.912872649165648,44824900
2005-01-18,12.066164016723633,12.139158447458414,11.963969307591803,12.088061789032258,27221200
2005-01-19,11.686588287353516,12.080763552434357,11.67198884250023,12.073465222287407,30926000
2005-01-20,11.613593101501465,11.934773944744508,11.591694629143038,11.64279129669266,44608200
2005-01-21,11.3800048828125,11.73768286442407,11.336207252182234,11.701185651061857,59403400
2005-01-24,11.073427200317383,11.489501695577445,11.058827753257054,11.467603221126904,42847700
2005-01-25,11.423806190490723,11.482202589592863,11.124524471057265,11.146423642825559,42485200
2005-01-26,11.766883850097656,11.803381069977016,11.482200244375822,11.489499966807632,44581000
2005-01-27,12.029666900634766,12.05156606793819,11.686588299892623,11.77418218454693,50387000
2005-01-28,11.70848560333252,12.036964706915414,11.650088529292749,12.029664985642976,37629900
2005-01-31,11.606292724609375,11.971270492001366,11.591693975906416,11.883676607503915,39572700
2005-02-01,11.971268653869629,12.015065589393542,11.664687320643285,11.708485648446675,41142100
2005-02-02,11.869075775146484,12.080762131501913,11.73038384991253,12.036965194373122,36826700
2005-02-03,11.796083450317383,11.839880400435804,11.686590378881355,11.796083450317383,32263500
2005-02-04,12.255955696105957,12.263254027199736,11.774183699404086,11.788783146151388,45910500
2005-02-07,12.204853057861328,12.336245244778821,12.066162542585621,12.226752219774028,29504600
2005-02-08,12.314347267150879,12.540633033975967,12.234051733773226,12.234051733773226,43058500
2005-02-09,12.051565170288086,12.314349589237132,11.978569343660062,12.307049867346372,40401600
2005-02-10,12.161062240600586,12.277855044963516,12.022370263314587,12.131864735649877,33466300
2005-02-11,12.511436462402344,12.657428115089344,12.109961505932468,12.131860671519393,42720100
2005-02-14,12.504137992858887,12.5698341039197,12.38734521592405,12.511437715452281,32512000
2005-02-15,12.766921997070312,12.839917828208604,12.489539509480423,12.50413756188434,57781600
2005-02-16,12.77421760559082,12.96400614851882,12.555231574978096,12.737720397915108,58564700
2005-02-17,12.650137901306152,12.912922516744729,12.540644775633622,12.77423048167652,40687400
2005-02-18,12.701225280761719,12.774221108408547,12.54793529575503,12.591732235431282,26251000
2005-02-22,12.745016098022461,12.95670375728037,12.474933475434232,12.482233193920257,37235700
2005-02-23,12.5917329788208,12.883714914366504,12.489539649449727,12.810719082410156,25409100
2005-02-24,12.832620620727539,12.839920344499893,12.49684168087899,12.591735305359682,37928000
2005-02-25,13.08080768585205,13.12460464298959,12.774226201328949,12.7815259262319,31153600
2005-02-28,12.737730026245117,13.241398555828518,12.664734163437583,13.05160986944104,34809400
2005-03-01,12.8983154296875,13.000508767539936,12.715826530791118,12.876416260599203,31746200
2005-03-02,12.569832801818848,12.781520558259473,12.474939202494156,12.657428071585901,33562900
2005-03-03,12.482240676879883,12.620932626700709,12.255954837273109,12.613632903838583,45159400
2005-03-04,12.321645736694336,12.599029550300445,12.255951035871144,12.577130388506486,35932600
2005-03-07,12.518741607666016,12.620936365731826,12.285155975995915,12.314354876094772,30988200
2005-03-08,12.277849197387695,12.547933299018949,12.24135198551184,12.453038320494702,36888400
2005-03-09,12.161062240600586,12.372750068683429,12.124565011342188,12.263255596348136,27958700
2005-03-10,12.285148620605469,12.299748061913888,12.044263408133963,12.19025503665945,23667800
2005-03-11,11.971268653869629,12.350845807822148,11.971268653869629,12.321646922619887,34511600
2005-03-14,12.066164016723633,12.088061789032258,11.905572927636266,12.029665409076722,19279500
2005-03-15,11.825279235839844,12.095361981546205,11.774181183144448,12.095361981546205,25923200
2005-03-16,11.701186180114746,11.949371140581572,11.664687572822855,11.744983116585507,25912000
2005-03-17,11.803380966186523,11.861777352847819,11.679288470496314,11.723085412422364,19901100
2005-03-18,11.671989440917969,11.84717861130018,11.657390691456058,11.781482498371881,21614000
2005-03-21,11.686588287353516,11.803381061620408,11.555196068233338,11.708487454633442,22335200
2005-03-22,11.540596961975098,11.81798014033515,11.540596961975098,11.752284032810424,24814600
2005-03-23,11.832576751708984,11.971268672071643,11.540595556779557,11.540595556779557,36822700
2005-03-24,12.139159202575684,12.197555586163771,11.869076450585629,11.93477255615718,41920100
2005-03-28,12.007767677307129,12.263250970300431,11.993168234199077,12.18295681776519,21176300
2005-03-29,11.9055757522583,12.06616687944624,11.861778804970614,11.971271869329758,24854100
2005-03-30,12.146456718444824,12.182955321733033,11.934770388490636,11.956668158184206,31744600
2005-03-31,11.861773490905762,12.161055049140122,11.839874330932798,12.161055049140122,26441900
2005-04-01,11.686588287353516,12.02236716530091,11.642790648933508,12.007769112727319,28137200
2005-04-04,11.715788841247559,11.810683865270853,11.635493962026345,11.679291611872479,23996200
2005-04-05,11.693888664245605,11.810681445048976,11.642791300539217,11.774182830873068,25859900
2005-04-06,11.679289817810059,11.89097761405219,11.664690371390634,11.810682051025196,20568300
2005-04-07,11.78878402709961,11.81798292277618,11.671991228953283,11.68659067679157,18636300
2005-04-08,11.730389595031738,11.854482137905611,11.708491811882368,11.81068517932666,14771000
2005-04-11,11.679289817810059,11.78878288139606,11.664690371390634,11.75228565762734,11908800
2005-04-12,11.620892524719238,11.708487804174291,11.40190571836134,11.664689468306898,32627100
2005-04-13,11.277813911437988,11.569796569915875,11.263215161391043,11.555197123729021,41455100
2005-04-14,11.13912296295166,11.409206459655687,11.117223793062736,11.350810065565083,33039300
2005-04-15,10.584355354309082,11.080725345413848,10.460262856532891,11.015029235280588,71497800
2005-04-18,10.847139358520508,10.96393283274374,10.664650468730285,10.752245052292809,34288400
2005-04-19,10.949335098266602,11.000431772627053,10.737647980879046,10.985833021155486,40266500
2005-04-20,10.774144172668457,11.33620958874538,10.752245004769716,11.21941681117822,40096900
2005-04-21,11.044227600097656,11.095324266041377,10.825240794976208,10.963932739880399,30646400
2005-04-22,10.92012882232666,11.058819991356271,10.796036393970946,11.015023073195115,22672200
2005-04-25,10.942031860351562,11.058824619175207,10.861737012695245,10.985829492980306,20155200
2005-04-26,10.949335098266602,11.204819862348813,10.861740501017266,10.883638976294606,23331300
2005-04-27,10.898239135742188,11.036930416410819,10.766846883216099,10.84714176190425,21569100
2005-04-28,10.861740112304688,11.051528747622877,10.788744269139245,10.803343716228314,25479400
2005-04-29,10.854437828063965,10.934732679691441,10.562455916564245,10.898235462858818,29748800
2005-05-02,11.007732391357422,11.066128794271252,10.876340136731288,10.920137786986677,19872300
2005-05-03,11.015030860900879,11.168321575121487,10.971233215635012,10.971233215635012,22235000
2005-05-04,11.248617172241211,11.2705156482181,11.029630324052336,11.036930048091298,21209200
2005-05-05,11.292414665222168,11.38730898800521,11.102626019656084,11.219418818115216,30676900
2005-05-06,11.40920352935791,11.431101997482582,11.190216759691934,11.358106871687092,20756100
2005-05-09,11.44570255279541,11.467601023048514,11.30701061686618,11.401904916149386,15625200
2005-05-10,11.540596961975098,11.591693625098852,11.321610168939285,11.365407109862554,26296200
2005-05-11,11.49680233001709,11.562498454713873,11.365410080623521,11.540599978528281,19724300
2005-05-12,11.452999114990234,11.642787672728883,11.401902463345087,11.482197301093128,22552200
2005-05-13,11.796083450317383,11.92017596921953,11.46760353986933,11.496801738661603,34712900
2005-05-16,11.752206802368164,11.810711821996138,11.67907587655062,11.715641688176817,16360900
2005-05-17,11.730263710021973,11.810707208796071,11.642505517423052,11.744888913064168,29519100
2005-05-18,11.65713119506836,11.75951528618693,11.306101221121077,11.518182004739533,79048300
2005-05-19,11.496241569519043,11.70832233033215,11.401170787439446,11.562059856915264,35971400
2005-05-20,11.591314315795898,11.627879417270366,11.437738518325478,11.554748516886825,27465400
2005-05-23,11.722951889038086,11.766830293434944,11.554749479024364,11.591315280978188,34306100
2005-05-24,12.052041053771973,12.066667652361629,11.635192758051282,11.64250605734611,33810600
2005-05-25,11.993535041809082,12.0520400363596,11.869211754030593,11.978908444454177,20537600
2005-05-26,12.20561695098877,12.249495349737904,12.044727164126705,12.052040463063085,30204600
2005-05-27,12.176362037658691,12.198301931373013,11.956968679991272,12.176362037658691,17329200
2005-05-31,12.008162498474121,12.286060893758359,12.000849199273325,12.26412239102517,26809800
2005-06-01,12.154425621032715,12.293374120420351,12.000849128460608,12.008162427618249,25008800
2005-06-02,12.329940795898438,12.329940795898438,12.110546002579397,12.125172601107842,24800600
2005-06-03,12.337249755859375,12.381128141142431,12.220238403656696,12.337249755859375,20988100
2005-06-06,12.30068588256836,12.337252373787473,12.147110804055133,12.322625777299828,24709500
2005-06-07,12.125175476074219,12.46158034764641,12.1105488740777,12.344568926543815,25794400
2005-06-08,12.351875305175781,12.41038028550434,12.125168680761208,12.212926848688427,25448700
2005-06-09,12.724853515625,12.746793420872223,12.308005080015564,12.308005080015564,35847100
2005-06-10,12.542019844055176,12.68828302734426,12.395758055635186,12.66634313139017,25501900
2005-06-13,12.417695045471191,12.578584806482516,12.366503356010831,12.417695045471191,20291100
2005-06-14,12.359192848205566,12.498142747299372,12.300687847777002,12.388446045854469,16471100
2005-06-15,12.344566345214844,12.446951142911598,12.07398123920808,12.403071346097597,23861700
2005-06-16,12.337249755859375,12.556643077143372,12.249491590424546,12.351874954374582,25943100
2005-06-17,12.359192848205566,12.527394550079036,12.249496146760663,12.512769346123823,27041900
2005-06-20,12.190991401672363,12.308001404980267,12.147112999149215,12.242183103760912,18206200
2005-06-21,12.20561695098877,12.308000346359796,12.147111954366878,12.18367705417963,18571500
2005-06-22,12.351875305175781,12.359188602075447,12.198300254889098,12.300683621746886,16706400
2005-06-23,12.366509437561035,12.629782706964502,12.315317722925828,12.381136040276695,35797100
2005-06-24,12.030104637145996,12.41769980290827,12.030104637145996,12.34456819214594,17534100
2005-06-27,11.869211196899414,12.059352768980782,11.854584600231071,12.044726172312439,17320200
2005-06-28,11.927720069885254,12.00816498286822,11.876528359757724,11.942346671312972,16418000
2005-06-29,11.84727668762207,12.066670132075645,11.781458375312098,11.971600011444297,16248100
2005-06-30,11.832648277282715,12.008163284990172,11.781456574393367,11.803395078563494,20274100
2005-07-01,11.80339241027832,11.964282177124575,11.774140613041075,11.883837293701449,13541600
2005-07-05,11.898468971252441,11.971600587881449,11.708327325964849,11.759519039144283,16758200
2005-07-06,11.788771629333496,11.913094952662425,11.774145027796095,11.876528448818918,16571900
2005-07-07,11.949655532836914,11.971595426828019,11.693695682416573,11.708322278410643,23667700
2005-07-08,12.183679580688477,12.2275579885366,11.905781137824446,11.986224653067767,20648300
2005-07-11,12.578588485717773,12.578588485717773,12.242183664643035,12.2494969645435,26473800
2005-07-12,12.505456924438477,12.71022374287591,12.439638619978064,12.534708729271252,25520700
2005-07-13,12.527396202087402,12.542022802840686,12.322629371019103,12.425012786553252,21077900
2005-07-14,12.717533111572266,12.797977991016706,12.527391556892892,12.622463031667031,22064400
2005-07-15,12.688286781311035,12.724851890516941,12.520085047172653,12.688286781311035,17208100
2005-07-18,12.593210220336914,12.637090007647746,12.476200243912588,12.61515011399233,11629700
2005-07-19,12.936930656433105,12.944243955680536,12.527394267792225,12.651717565260135,22366900
2005-07-20,13.448848724365234,13.514667021129599,12.666343857132448,12.688283754343626,58521100
2005-07-21,13.302586555480957,13.529293240845277,13.200201766228414,13.361091551538495,27314300
2005-07-22,13.383031845092773,13.4854166480534,13.119760025019508,13.361093340427104,14353100
2005-07-25,13.29527473449707,13.53660804441929,13.273334835460762,13.287961434818301,15347800
2005-07-26,13.353776931762695,13.38302872946341,13.185575259093849,13.258705450780132,14704800
2005-07-27,13.244086265563965,13.346469696328201,13.024691406236792,13.33184309339913,19421600
2005-07-28,13.368410110473633,13.514671960732574,13.178268449754297,13.22214686534501,14372100
2005-07-29,13.514665603637695,13.5585453934577,13.258705742497105,13.375717120481426,23232700
2005-08-01,13.33914852142334,13.595108342123124,13.192886763072611,13.573168450679553,22710000
2005-08-02,13.58779525756836,13.60242185209292,13.26601715237216,13.309896935945844,22433500
2005-08-03,13.463479042053223,13.521984055910337,13.375722218702329,13.47810564423489,11980700
2005-08-04,13.127071380615234,13.390343161695343,13.105131484329762,13.375717959040808,14456900
2005-08-05,13.053942680358887,13.236771005308258,12.98812437178756,13.090507787400993,16766300
2005-08-08,12.89305305480957,13.12707448594044,12.819922839629957,13.11976118544859,15551300
2005-08-09,13.002750396728516,13.097820507749484,12.914992190896623,12.980810496553202,12546800
2005-08-10,12.724853515625,13.251400082600863,12.695601703498388,13.083196932111528,24320100
2005-08-11,13.010063171386719,13.032001675806704,12.59321345410605,12.710223460576984,22104600
2005-08-12,12.73947811126709,12.995438052664364,12.659033199575799,12.871114732263944,22251600
2005-08-15,12.922621726989746,13.03250908778761,12.724827551560432,12.798083929057894,16251100
2005-08-16,12.578313827514648,12.783435347194162,12.54901015444213,12.739479837585385,24442100
2005-08-17,13.347513198852539,13.472050978635892,13.105763555423165,13.105763555423165,60149300
2005-08-18,13.27425479888916,13.39879255959778,13.200997046011958,13.259602968858637,25893400
2005-08-19,13.310887336730957,13.391471031018972,13.23762955985784,13.274259146932335,24349600
2005-08-22,13.567285537719727,13.567285537719727,13.340186345248524,13.347512260871033,25006200
2005-08-23,13.472049713134766,13.552633385800116,13.428095617715256,13.523329724003442,18216600
2005-08-24,13.200993537902832,13.559954894605678,13.1936676248344,13.38413717278847,22125900
2005-08-25,13.179022789001465,13.33286425048769,13.164370955093103,13.259606478221668,13778700
2005-08-26,13.157042503356934,13.252278008137816,13.047156564765968,13.200997996613733,17009500
2005-08-29,13.27425479888916,13.33286072173584,13.07645928530334,13.098435633073708,13179100
2005-08-30,13.259604454040527,13.259604454040527,13.13506667938268,13.171694861286223,14283900
2005-08-31,13.420766830444336,13.420766830444338,13.149715003203216,13.164365433691101,16716700
2005-09-01,12.98855209350586,13.369491360775488,12.922620243506284,13.362165444411572,31805000
2005-09-02,12.966578483581543,13.120418567927548,12.87866886590099,13.061812621899168,12028200
2005-09-06,13.025181770324707,13.069135871553113,12.929946254174862,13.025181770324707,17655400
2005-09-07,12.900642395019531,12.981224671122497,12.754126879290572,12.966574237370013,20485800
2005-09-08,13.017854690551758,13.17169472974093,12.900642832900324,12.944596930200722,22482600
2005-09-09,13.164368629455566,13.208324123415407,12.966574495738445,13.069134520426992,16974100
2005-09-12,13.025181770324707,13.157044074009924,13.017855853907358,13.14971955486826,10971300
2005-09-13,13.252280235290527,13.398795776218613,13.069136507768299,13.135068361458362,24010600
2005-09-14,13.061808586120605,13.325535960401004,12.995876742550506,13.274255948129934,18134300
2005-09-15,13.200993537902832,13.237621705969941,13.003198076880333,13.120409891425137,22837500
2005-09-16,13.1277437210083,13.230303771263745,12.973902248349246,13.208327416080945,20736500
2005-09-19,12.79808235168457,13.120415682593748,12.600288200633535,13.098437933687782,20231900
2005-09-20,12.51237964630127,12.842038921018757,12.475751459010786,12.768781149162006,20042300
2005-09-21,12.321906089782715,12.556329767542737,12.307254260603878,12.53435342104982,16503600
2005-09-22,12.380514144897461,12.549006017693399,12.234000019661003,12.314582299494603,15509700
2005-09-23,12.409819602966309,12.534357395929002,12.255978142353204,12.351213664941262,12203200
2005-09-26,12.358532905578613,12.585630618084407,12.277949260348322,12.519698798764173,16175500
2005-09-27,12.21934986114502,12.409819507581362,12.10213798599585,12.358539486863071,17125500
2005-09-28,12.248651504516602,12.38051520663074,12.146091468328137,12.299932919886531,13886600
2005-09-29,12.380514144897461,12.44644599030032,12.116788160561605,12.226674103807843,14473600
2005-09-30,12.42446517944336,12.50504883668434,12.307253349242968,12.395162920530877,18099500
2005-10-03,12.439117431640625,12.636912925825703,12.439117431640625,12.527027005925753,16066900
2005-10-04,12.395162582397461,12.688192149904749,12.373184840856217,12.497722581706213,14021100
